,회사,Date,지표,lag_0,lag_0_reverse,corr,index,영문명,구분,단위
1108,accenture,2018-08-01,유동자산,0.418658685,0.165677532,0.813267834,3,BS_Total Current Assets,안정성,천원
1097,accenture,2018-08-01,부채총계,0.470461127,0.168427629,0.877922518,3,BS_Total Liabilities,안정성,천원
1096,accenture,2018-08-01,부채비율,0.812574341,0.06638452,-0.566397051,3,부채비율,안정성,비율
1095,accenture,2018-08-01,매출총이익률,0.476555704,0.838562816,-0.132947078,3,Gross Profit Margin - %,수익성,비율
1076,accenture,2018-08-01,BPS증가율,0.643519178,0.899352413,0.128789877,3,,성장성,YoY_비율
1077,accenture,2018-08-01,CAPEX,0.133474236,5.6749E-05,-0.404863161,2,Capital Expenditures - Net - Cash Flow,성장성,천원
1078,accenture,2018-08-01,EBITDA2,0.782124853,2.42946E-08,0.887769142,2,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",수익성,천원
1079,accenture,2018-08-01,EBITDA2마진율,0.945059023,5.01423E-06,0.359542939,2,EBITDA Margin - %,수익성,비율
1080,accenture,2018-08-01,EBITDA2증가율,0.247069288,0.873264071,0.093318829,3,,성장성,YoY_연도
1081,accenture,2018-08-01,EPS,0.949609056,1.26535E-06,0.867533177,2,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,수익성,"지배, Adj._원/주"
1082,accenture,2018-08-01,EPS증가율,0.045207929,0.168886034,-0.142775757,1,,성장성,YoY_비율
1083,accenture,2018-08-01,Free Cash Flow2,0.150821057,0.000314498,0.459361986,2,CF_Free Cash Flow,수익성,천원
1084,accenture,2018-08-01,ROA,0.81723294,0.55176455,0.415540878,3,"Return on Average Total Assets - % (Income before Discontinued Operations & Extraordinary Items), TTM",수익성,비율
1075,accenture,2018-08-01,BPS,0.204216878,0.559084309,-0.262820073,3,주가순자산비율_from_BPS,안정성,"지배, Adj._원/주"
1086,accenture,2018-08-01,ROIC,0.955394066,0.727172265,0.276330743,3,"Return on Invested Capital - %, TTM",수익성,%
1087,accenture,2018-08-01,target,0.494934303,0.002518781,-0.76864159,2,,,
1088,accenture,2018-08-01,당기순이익,0.895657376,0.000108338,0.865735962,2,IS_Net Income,수익성,천원
1089,accenture,2018-08-01,매입채무회전율,0.933043651,0.248315399,0.340511781,3,매입채무회전율,활동성,비율
1090,accenture,2018-08-01,매출액,0.474502964,0.022589059,0.93204774,2,IS_Revenue,성장성,천원
1091,accenture,2018-08-01,매출액증가율,0.534249471,0.582861921,-0.15653971,3,,성장성,YoY_연도
1092,accenture,2018-08-01,매출원가,0.404732964,0.022023296,0.925167132,2,IS_Cost of Revenue,성장성,천원
1093,accenture,2018-08-01,매출채권회전율,0.473995409,0.548194047,0.075521073,3,매출채권회전율,활동성,비율
1094,accenture,2018-08-01,매출총이익,0.755559379,0.001301163,0.92804259,2,IS_Gross Profit,수익성,천원
1085,accenture,2018-08-01,ROE,0.265905442,0.140214595,-0.125651413,3,"Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM",수익성,지배_비율
1147,accenture,2018-11-01,영업이익률,0.872667385,7.32206E-05,0.329682204,2,Operating Margin - %,수익성,비율
1146,accenture,2018-11-01,영업이익,0.849251522,2.34992E-09,0.847151197,2,IS_Operating Income,수익성,천원
1145,accenture,2018-11-01,순이익증가율,0.041774029,0.183732085,-0.137758737,1,,성장성,YoY_연도
1141,accenture,2018-11-01,비유동비율,0.824270409,0.486401553,-0.377777979,3,,안정성,비율
1143,accenture,2018-11-01,순부채,0.912632837,0.560338668,-0.449846838,3,BS_Net Debt Incl. Pref.Stock & Min.Interest,안정성,천원
1142,accenture,2018-11-01,비유동자산,0.070361966,0.071981661,0.982482382,3,,안정성,천원
1148,accenture,2018-11-01,영업이익증가율,0.696453055,0.631781755,0.100176999,3,,성장성,YoY_연도
1144,accenture,2018-11-01,순이익률,0.594798603,2.21765E-05,0.630149128,2,Net Margin - %,수익성,비율
1149,accenture,2018-11-01,운전자본증감,0.455562257,0.007422381,-0.478642083,2,CF_Changes in Working Capital,안정성,천원
1154,accenture,2018-11-01,이자보상율,0.554740526,0.280588747,0.453967151,3,이자보상율,안정성,배
1151,accenture,2018-11-01,유동자산,0.474186527,0.186823397,0.82119422,3,BS_Total Current Assets,안정성,천원
1152,accenture,2018-11-01,이익잉여금,0.850209113,0.612928826,0.784003439,3,BS_Retained Earnings (Accumulated Deficit),수익성,천원
1153,accenture,2018-11-01,이자발생부채,0.562477617,0.759186396,-0.278763305,3,,안정성,천원
1155,accenture,2018-11-01,자기자본비율,0.422349708,0.002097781,0.925434326,2,자기자본비율,안정성,비율
1156,accenture,2018-11-01,자본,0.004587265,0.03297344,0.982410741,0,BS_Common Stock,안정성,천원
1157,accenture,2018-11-01,자산총계,0.214519029,0.051850734,0.954647876,3,BS_Total Assets,안정성,천원
1158,accenture,2018-11-01,재고자산회전율,0.465723567,0.753384424,-0.231237139,3,,활동성,비율
1159,accenture,2018-11-01,총자산회전율,0.075850392,0.411591973,0.022228815,3,"Asset Turnover, TTM",활동성,비율
1140,accenture,2018-11-01,부채총계,0.579428246,0.196026938,0.881561455,3,BS_Total Liabilities,안정성,천원
1150,accenture,2018-11-01,유동비율,0.585280252,0.379244049,-0.082506211,3,Current Ratio,안정성,비율
1139,accenture,2018-11-01,부채비율,0.728720002,0.055725737,-0.56952265,3,부채비율,안정성,비율
1160,accenture,2018-11-01,현금배당성향,0.757011878,4.85277E-08,0.415339118,2,Dividend Payout Ratio - %,수익성,%
1137,accenture,2018-11-01,매출총이익,0.854794289,0.001160763,0.932959704,2,IS_Gross Profit,수익성,천원
1118,accenture,2018-11-01,BPS,0.178932092,0.421126091,-0.277447255,3,주가순자산비율_from_BPS,안정성,"지배, Adj._원/주"
1119,accenture,2018-11-01,BPS증가율,0.663658921,0.788694503,0.113975767,3,,성장성,YoY_비율
1120,accenture,2018-11-01,CAPEX,0.265474801,0.00016497,-0.349407833,2,Capital Expenditures - Net - Cash Flow,성장성,천원
1121,accenture,2018-11-01,EBITDA2,0.890261393,1.25384E-08,0.89443922,2,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",수익성,천원
1122,accenture,2018-11-01,EBITDA2마진율,0.898830364,2.24131E-06,0.365866291,2,EBITDA Margin - %,수익성,비율
1123,accenture,2018-11-01,EBITDA2증가율,0.227985293,0.863630125,0.092900546,3,,성장성,YoY_연도
1124,accenture,2018-11-01,EPS,0.883725763,2.07625E-07,0.877576046,2,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,수익성,"지배, Adj._원/주"
1125,accenture,2018-11-01,EPS증가율,0.046201258,0.181537168,-0.13603177,1,,성장성,YoY_비율
1126,accenture,2018-11-01,Free Cash Flow2,0.302822437,0.000562475,0.425902775,2,CF_Free Cash Flow,수익성,천원
1138,accenture,2018-11-01,매출총이익률,0.518426843,0.910797846,-0.117026184,3,Gross Profit Margin - %,수익성,비율
1128,accenture,2018-11-01,ROE,0.240507073,0.101449486,-0.154052182,3,"Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM",수익성,지배_비율
1129,accenture,2018-11-01,ROIC,0.855221728,0.829081947,0.250374852,3,"Return on Invested Capital - %, TTM",수익성,%
1130,accenture,2018-11-01,target,0.437379684,0.002470623,-0.7883408,2,,,
1131,accenture,2018-11-01,당기순이익,0.754636382,2.49878E-05,0.876577506,2,IS_Net Income,수익성,천원
1132,accenture,2018-11-01,매입채무회전율,0.988044852,0.246408334,0.339505721,3,매입채무회전율,활동성,비율
1133,accenture,2018-11-01,매출액,0.594823964,0.024622497,0.935511899,2,IS_Revenue,성장성,천원
1134,accenture,2018-11-01,매출액증가율,0.476107252,0.556404419,-0.15744781,3,,성장성,YoY_연도
1135,accenture,2018-11-01,매출원가,0.522548272,0.025842706,0.928358093,2,IS_Cost of Revenue,성장성,천원
1136,accenture,2018-11-01,매출채권회전율,0.46936564,0.537467123,0.076977812,3,매출채권회전율,활동성,비율
1127,accenture,2018-11-01,ROA,0.734364973,0.599489646,0.405579505,3,"Return on Average Total Assets - % (Income before Discontinued Operations & Extraordinary Items), TTM",수익성,비율
1190,accenture,2019-02-01,영업이익률,0.967003988,9.1052E-05,0.325150005,2,Operating Margin - %,수익성,비율
1189,accenture,2019-02-01,영업이익,0.934096832,4.45264E-09,0.848884398,2,IS_Operating Income,수익성,천원
1188,accenture,2019-02-01,순이익증가율,0.044146612,0.172597164,-0.141954262,1,,성장성,YoY_연도
1184,accenture,2019-02-01,비유동비율,0.976016531,0.466524005,-0.379204518,3,,안정성,비율
1186,accenture,2019-02-01,순부채,0.751111532,0.529667935,-0.456934572,3,BS_Net Debt Incl. Pref.Stock & Min.Interest,안정성,천원
1185,accenture,2019-02-01,비유동자산,0.279097367,0.0505201,0.981393414,3,,안정성,천원
1191,accenture,2019-02-01,영업이익증가율,0.757823342,0.555470166,0.093088035,3,,성장성,YoY_연도
1187,accenture,2019-02-01,순이익률,0.783584719,2.34874E-05,0.633829994,2,Net Margin - %,수익성,비율
1192,accenture,2019-02-01,운전자본증감,0.302215687,0.004784863,-0.489925086,2,CF_Changes in Working Capital,안정성,천원
1197,accenture,2019-02-01,이자보상율,0.291955121,0.228588051,0.44998799,3,이자보상율,안정성,배
1194,accenture,2019-02-01,유동자산,0.293372556,0.165637559,0.829757866,3,BS_Total Current Assets,안정성,천원
1195,accenture,2019-02-01,이익잉여금,0.426212246,0.453238367,0.78852876,3,BS_Retained Earnings (Accumulated Deficit),수익성,천원
1196,accenture,2019-02-01,이자발생부채,0.741277297,0.754994629,-0.276660653,3,,안정성,천원
1198,accenture,2019-02-01,자기자본비율,0.312433526,0.001841823,0.931258953,2,자기자본비율,안정성,비율
1199,accenture,2019-02-01,자본,0.124810172,0.056365301,0.978998085,3,BS_Common Stock,안정성,천원
1200,accenture,2019-02-01,자산총계,0.17236595,0.049974073,0.95819023,2,BS_Total Assets,안정성,천원
1201,accenture,2019-02-01,재고자산회전율,0.430735646,0.59245925,-0.247248654,3,,활동성,비율
1202,accenture,2019-02-01,총자산회전율,0.128714505,0.382316104,0.013374849,3,"Asset Turnover, TTM",활동성,비율
1183,accenture,2019-02-01,부채총계,0.263173861,0.209616198,0.885265673,3,BS_Total Liabilities,안정성,천원
1193,accenture,2019-02-01,유동비율,0.575560914,0.412094816,-0.085712426,3,Current Ratio,안정성,비율
1182,accenture,2019-02-01,부채비율,0.989166818,0.050069346,-0.573502209,3,부채비율,안정성,비율
1203,accenture,2019-02-01,현금배당성향,0.66607753,1.47754E-07,0.373776389,2,Dividend Payout Ratio - %,수익성,%
1180,accenture,2019-02-01,매출총이익,0.502806095,0.002158386,0.93425968,2,IS_Gross Profit,수익성,천원
1161,accenture,2019-02-01,BPS,0.219288006,0.39656073,-0.289235241,3,주가순자산비율_from_BPS,안정성,"지배, Adj._원/주"
1162,accenture,2019-02-01,BPS증가율,0.538485359,0.811171788,0.114760097,3,,성장성,YoY_비율
1163,accenture,2019-02-01,CAPEX,0.843080916,0.000302124,-0.340405605,2,Capital Expenditures - Net - Cash Flow,성장성,천원
1164,accenture,2019-02-01,EBITDA2,0.573323935,4.608E-08,0.893834971,2,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",수익성,천원
1165,accenture,2019-02-01,EBITDA2마진율,0.972920518,4.91904E-06,0.356874371,2,EBITDA Margin - %,수익성,비율
1166,accenture,2019-02-01,EBITDA2증가율,0.295149743,0.956206904,0.079230185,3,,성장성,YoY_연도
1167,accenture,2019-02-01,EPS,0.936203894,2.53142E-07,0.882001774,2,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,수익성,"지배, Adj._원/주"
1168,accenture,2019-02-01,EPS증가율,0.047618098,0.170224618,-0.140588674,1,,성장성,YoY_비율
1169,accenture,2019-02-01,Free Cash Flow2,0.782793783,0.000424044,0.431277573,2,CF_Free Cash Flow,수익성,천원
1181,accenture,2019-02-01,매출총이익률,0.411225312,0.764469075,-0.128808022,3,Gross Profit Margin - %,수익성,비율
1171,accenture,2019-02-01,ROE,0.385434024,0.079864137,-0.180917416,3,"Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM",수익성,지배_비율
1172,accenture,2019-02-01,ROIC,0.801846995,0.879229367,0.228520269,3,"Return on Invested Capital - %, TTM",수익성,%
1173,accenture,2019-02-01,target,0.538637229,0.002151413,-0.805023163,2,,,
1174,accenture,2019-02-01,당기순이익,0.885573767,2.92644E-05,0.881973256,2,IS_Net Income,수익성,천원
1175,accenture,2019-02-01,매입채무회전율,0.816684561,0.331099174,0.32455085,3,매입채무회전율,활동성,비율
1176,accenture,2019-02-01,매출액,0.250551034,0.035890469,0.938107113,2,IS_Revenue,성장성,천원
1177,accenture,2019-02-01,매출액증가율,0.568570398,0.614275273,-0.149415777,3,,성장성,YoY_연도
1178,accenture,2019-02-01,매출원가,0.204220727,0.025830631,0.931819534,2,IS_Cost of Revenue,성장성,천원
1179,accenture,2019-02-01,매출채권회전율,0.526079052,0.529425253,0.077919017,3,매출채권회전율,활동성,비율
1170,accenture,2019-02-01,ROA,0.953388575,0.609773485,0.397748806,3,"Return on Average Total Assets - % (Income before Discontinued Operations & Extraordinary Items), TTM",수익성,비율
1233,accenture,2019-05-01,영업이익률,0.966146082,3.79282E-05,0.333015599,2,Operating Margin - %,수익성,비율
1232,accenture,2019-05-01,영업이익,0.783789658,4.29363E-10,0.859107423,2,IS_Operating Income,수익성,천원
1231,accenture,2019-05-01,순이익증가율,0.04491059,0.175630156,-0.138699323,1,,성장성,YoY_연도
1227,accenture,2019-05-01,비유동비율,0.922941502,0.459137291,-0.377958655,3,,안정성,비율
1229,accenture,2019-05-01,순부채,0.713270469,0.428542677,-0.468221644,3,BS_Net Debt Incl. Pref.Stock & Min.Interest,안정성,천원
1228,accenture,2019-05-01,비유동자산,0.565785295,0.042356094,0.983077171,2,,안정성,천원
1234,accenture,2019-05-01,영업이익증가율,0.795868372,0.65234179,0.098600655,3,,성장성,YoY_연도
1230,accenture,2019-05-01,순이익률,0.872177926,1.60976E-05,0.637577065,2,Net Margin - %,수익성,비율
1235,accenture,2019-05-01,운전자본증감,0.289978018,0.0078632,-0.476023444,2,CF_Changes in Working Capital,안정성,천원
1240,accenture,2019-05-01,이자보상율,0.249375943,0.027308683,0.509528006,2,이자보상율,안정성,배
1237,accenture,2019-05-01,유동자산,0.264047407,0.143811945,0.836945714,3,BS_Total Current Assets,안정성,천원
1238,accenture,2019-05-01,이익잉여금,0.356789309,0.428735453,0.790340536,3,BS_Retained Earnings (Accumulated Deficit),수익성,천원
1239,accenture,2019-05-01,이자발생부채,0.791162809,0.752423721,-0.272449162,3,,안정성,천원
1241,accenture,2019-05-01,자기자본비율,0.322692782,0.002083479,0.935864569,2,자기자본비율,안정성,비율
1242,accenture,2019-05-01,자본,0.446378589,0.037115464,0.980325128,2,BS_Common Stock,안정성,천원
1243,accenture,2019-05-01,자산총계,0.198659703,0.04872993,0.961945894,2,BS_Total Assets,안정성,천원
1244,accenture,2019-05-01,재고자산회전율,0.449531231,0.699175726,-0.250804758,3,,활동성,비율
1245,accenture,2019-05-01,총자산회전율,0.142752463,0.352915097,0.002820304,3,"Asset Turnover, TTM",활동성,비율
1226,accenture,2019-05-01,부채총계,0.206094855,0.170999299,0.887270691,3,BS_Total Liabilities,안정성,천원
1236,accenture,2019-05-01,유동비율,0.58030436,0.377545388,-0.092708323,3,Current Ratio,안정성,비율
1246,accenture,2019-05-01,현금배당성향,0.870970716,6.34552E-08,0.406609703,2,Dividend Payout Ratio - %,수익성,%
1225,accenture,2019-05-01,부채비율,0.914164578,0.047435343,-0.574064164,2,부채비율,안정성,비율
1223,accenture,2019-05-01,매출총이익,0.371126393,0.000243274,0.939331978,2,IS_Gross Profit,수익성,천원
1224,accenture,2019-05-01,매출총이익률,0.430088375,0.984281545,-0.100381562,3,Gross Profit Margin - %,수익성,비율
1204,accenture,2019-05-01,BPS,0.223301778,0.396930043,-0.295259862,3,주가순자산비율_from_BPS,안정성,"지배, Adj._원/주"
1205,accenture,2019-05-01,BPS증가율,0.52962243,0.918911956,0.117301446,3,,성장성,YoY_비율
1206,accenture,2019-05-01,CAPEX,0.929569682,0.000112214,-0.366344173,2,Capital Expenditures - Net - Cash Flow,성장성,천원
1207,accenture,2019-05-01,EBITDA2,0.420945782,3.20123E-09,0.900312637,2,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",수익성,천원
1208,accenture,2019-05-01,EBITDA2마진율,0.885151149,1.96167E-06,0.363424977,2,EBITDA Margin - %,수익성,비율
1210,accenture,2019-05-01,EPS,0.819405635,9.73556E-08,0.887960325,2,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,수익성,"지배, Adj._원/주"
1211,accenture,2019-05-01,EPS증가율,0.048613884,0.173547447,-0.136996414,1,,성장성,YoY_비율
1212,accenture,2019-05-01,Free Cash Flow2,0.829295542,6.27207E-05,0.480953199,2,CF_Free Cash Flow,수익성,천원
1209,accenture,2019-05-01,EBITDA2증가율,0.335037681,0.819470116,0.094959772,3,,성장성,YoY_연도
